ID,POS,First Name,Last Name,TM,ORG,LG,Lev,DOB,Age,NAT,HT,WT,B,T,EXP,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,DEF,P,C,1B,2B,3B,SS,LF,CF,RF,DEF Pot,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,MLY,MLD,SECY,SECD,PROY,ROOK,R,Sct,SctAcc,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm
129520,RP,MARIO,FREUTEZ,-,-,-,-,05/15/2152,25,USA,6' 2',195 lbs,R,R,7,,,N,N,N,N,N,N,Normal,Normal,Poor,-,35,35,30,30,30,35,35,35,30,30,35,35,35,35,30,30,30,35,40,40,35,35,40,40,4,1,Normal,Normal,Normal,40,40,25,50,30,40,40,25,50,30,45,40,25,55,35,60,50,25,50,45,65,80,-,-,-,-,45,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,EX FB,98-100,SIDE,Power,2,9,1,1,1,1,1,9,1,3,3,1,4,4,-,-,-,-,-,-,-,-,4,4,-,2,-,-,-,1,-,-,1,2,2,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
130152,SS,PHIL,FREY,-,-,-,-,06/25/2158,18,USA,6' 1',175 lbs,R,R,3,,,N,H,N,N,N,L,Unknown,Normal,Average,HS Senior,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,30,50,50,40,35,45,45,6,1,Groundball,Normal,Spray,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,SIDE,Normal,1,1,1,1,1,4,7,8,5,4,6,7,1,-,-,-,1,2,1,-,-,-,3,10,-,8,4,5,3,5,-,5,7,2,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
126794,CF,DAVEY,FRIEDMAN,-,-,-,-,07/26/2160,16,USA,6' 1',165 lbs,R,L,2,,,N,L,H,N,H,L,Unknown,Normal,Average,HS Junior,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,50,50,50,55,60,50,2,1,Normal,Normal,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,84-86,3/4,GB'er,1,1,1,1,1,4,3,3,1,5,7,6,1,-,-,-,-,-,-,1,1,1,2,7,-,5,-,-,-,6,2,5,5,3,2,4,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
123194,CF,MILOS,FRITZ,-,-,-,-,08/18/2160,16,USA,6' 3',185 lbs,L,L,2,,,N,N,H,H,H,L,Unknown,Normal,Average,HS Junior,30,30,30,30,30,30,30,30,25,30,25,30,30,30,30,30,30,30,55,60,45,45,40,60,5,1,Groundball,Spray,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,80-83,3/4,GB'er,1,1,1,1,1,5,2,4,1,5,5,7,1,-,-,-,-,-,-,1,1,1,2,8,-,7,-,-,-,6,2,5,4,4,3,5,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
133180,SP,KEITH,FROST,-,-,-,-,09/15/2155,21,USA,5' 11',180 lbs,L,L,5,,,N,H,N,N,N,N,Unknown,Normal,Good,CO Junior,30,30,30,25,25,30,30,30,30,25,25,30,30,35,30,25,25,30,40,40,35,35,35,40,3,2,Normal,Normal,Pull,40,40,35,45,35,40,40,35,45,35,35,40,35,40,35,50,45,45,45,50,50,60,35,50,-,-,-,-,45,50,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,95-97,SIDE,Power,6,8,1,1,1,2,2,6,1,1,2,3,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,-,-,-,1,2,1,2,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
122140,SP,TYRONE,FROST,-,-,-,-,07/09/2157,19,USA,6' 1',170 lbs,R,L,4,,,N,N,N,N,N,N,Unknown,Normal,Average,CO Freshman,25,25,25,20,30,25,25,25,25,20,30,25,25,20,25,20,30,25,30,35,35,25,40,35,4,1,Normal,Spray,Spray,35,35,35,40,30,35,35,35,45,30,35,35,30,40,30,40,45,50,40,50,45,45,35,45,-,-,40,45,-,-,-,-,-,-,-,-,35,40,-,-,-,-,-,-,4,NEU,91-93,SIDE,Normal,5,9,1,1,1,2,1,5,1,2,2,3,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,-,-,-,2,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
133375,3B,GREG,FRW,-,-,-,-,11/20/2158,18,USA,6' 1',200 lbs,R,R,3,,,N,L,L,N,N,N,Unknown,Normal,Average,CO Freshman,30,30,30,25,30,30,30,35,30,25,30,30,30,30,30,25,30,30,55,55,45,35,60,60,5,1,Groundball,Normal,Pull,20,30,20,40,20,20,30,20,40,20,20,30,20,40,20,20,40,25,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,3/4,Normal,1,1,1,1,1,6,3,7,4,4,5,3,2,-,-,-,-,2,-,-,-,-,4,9,-,7,4,4,3,3,-,2,2,2,2,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
123551,SP,CARSON,FRY,-,-,-,-,01/13/2156,21,USA,5' 11',165 lbs,R,R,6,,,H,N,N,L,N,N,Unknown,Normal,Average,CO Junior,20,25,25,25,30,25,25,20,25,25,30,25,25,20,25,25,30,25,25,30,35,30,35,30,10,1,Flyball,Spray,Pull,35,35,35,45,30,35,35,35,45,30,35,35,35,45,30,45,45,45,45,45,45,55,35,55,40,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,3/4,Normal,4,4,1,1,1,2,2,6,1,1,1,5,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,-,-,-,2,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
120904,RP,GREG,FRY,-,-,-,-,04/25/2153,24,USA,6' 2',195 lbs,R,R,9,,,H,N,N,L,N,N,Normal,Durable,Good,-,25,30,25,20,25,20,30,25,25,20,25,20,30,25,25,20,25,20,30,25,30,20,30,20,6,1,Normal,Normal,Spray,50,40,25,45,35,45,40,25,45,35,50,40,25,45,35,60,45,25,45,40,60,75,-,-,45,60,-,-,45,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,98-100,3/4,Power,1,7,1,1,1,1,1,6,1,3,2,3,2,2,-,-,-,-,-,-,-,-,2,2,-,1,-,-,-,2,-,-,1,2,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
133434,RP,Carlos,Frye,-,-,-,-,06/27/2160,16,USA,6' 0',165 lbs,S,R,1,,,N,H,N,N,H,N,Unknown,Normal,Average,HS Sophomore,20,20,25,20,30,25,20,25,25,20,30,25,20,20,25,20,30,25,30,35,35,20,50,35,7,1,Normal,Spray,Pull,30,35,30,45,20,30,35,30,45,20,30,35,30,45,25,70,45,55,45,45,-,-,-,-,-,-,35,65,-,-,-,-,40,75,-,-,-,-,-,-,-,-,-,-,2,EX FB,93-95,SIDE,Normal,2,8,1,1,1,2,2,5,1,1,3,3,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,-,-,-,3,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
123560,RP,JIM,FRYE,-,-,-,-,04/08/2156,21,USA,6' 4',180 lbs,L,L,6,,,L,N,N,N,N,L,Unknown,Normal,Great,CO Junior,30,30,25,25,30,30,30,30,25,25,30,30,30,30,25,25,30,30,40,40,35,30,45,40,7,1,Normal,Normal,Pull,35,40,35,45,40,35,40,35,45,40,35,40,35,45,40,65,45,45,45,50,-,-,-,-,40,75,-,-,-,-,-,-,45,75,-,-,-,-,-,-,-,-,-,-,2,EX GB,96-98,3/4,GB'er,2,6,1,1,1,2,3,4,1,3,2,2,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,1,-,-,1,1,1,2,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
131571,RP,ROBERTO,FUENTES,-,-,-,-,07/20/2152,24,USA,6' 4',200 lbs,R,R,5,,,N,N,N,L,H,N,Humble,Normal,Good,-,35,35,35,20,30,35,35,35,35,20,30,35,35,35,35,20,30,35,50,45,40,20,40,45,6,1,Groundball,Spray,Normal,40,45,30,50,45,40,45,30,50,45,40,45,30,50,45,45,50,30,50,55,40,45,-,-,-,-,35,45,-,-,-,-,45,45,-,-,-,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Normal,1,3,1,1,1,2,2,5,1,4,3,2,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,3,-,1,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
121129,RP,RYAN,FULD,-,-,-,-,05/01/2151,26,USA,6' 3',205 lbs,R,R,10,,,N,N,N,H,N,N,Normal,Normal,Great,-,20,20,30,20,30,20,20,20,30,20,30,20,20,20,30,20,30,20,20,20,30,20,30,20,5,1,Normal,Normal,Pull,45,40,25,45,35,45,40,25,45,35,45,40,25,45,35,45,40,25,45,40,55,55,40,45,-,-,-,-,-,-,40,45,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,95-97,OTT,Power,5,5,1,1,1,2,2,10,2,3,1,2,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,2,-,1,-,-,1,3,1,2,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
129010,SP,ARNOLD,FULLER,-,-,-,-,11/29/2150,26,USA,6' 0',200 lbs,L,R,7,,,N,H,N,N,N,N,Normal,Normal,Great,-,25,25,30,20,35,30,25,25,30,20,35,25,25,25,30,20,35,30,25,25,35,20,45,30,3,1,Normal,Spray,Normal,40,45,30,50,40,40,45,30,45,40,40,45,30,50,40,55,50,30,50,45,45,60,-,-,-,-,40,60,45,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,93-95,3/4,Normal,8,8,1,1,1,2,4,7,3,1,3,4,7,7,-,-,-,-,-,-,-,-,7,7,-,4,-,2,-,-,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
136218,2B,Derek,Fuller,-,-,-,-,11/24/2159,17,USA,5' 11',180 lbs,R,R,1,,,N,L,N,L,N,N,Unknown,Durable,Average,HS Junior,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,30,50,50,40,35,50,50,6,1,Groundball,Normal,Pull,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,83-85,3/4,GB'er,1,1,1,1,1,8,4,5,7,6,5,3,3,-,-,-,3,1,1,-,-,1,7,10,-,7,7,4,5,6,3,4,4,4,4,3,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
122762,1B,GABRIEL,FULLER,-,-,-,-,10/17/2156,20,USA,6' 8',205 lbs,S,R,5,,,N,L,N,N,N,L,Unknown,Normal,Great,CO Sophomore,30,30,30,35,30,30,30,30,30,30,30,30,30,30,30,35,30,30,45,50,55,55,55,60,3,1,Normal,Spray,Spray,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,30,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,1,1,1,2,4,2,1,2,2,2,3,-,-,3,-,-,-,-,-,-,6,6,-,6,-,-,-,-,-,-,2,1,2,2,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
127786,RF,GARY,FULLER,-,-,-,-,02/07/2159,18,USA,6' 2',180 lbs,L,L,3,,,N,H,H,N,H,N,Unknown,Normal,Average,HS Senior,30,30,30,30,30,30,30,30,30,30,30,25,30,30,30,30,30,30,45,45,45,50,50,40,10,1,Normal,Pull,Pull,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,25,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,3/4,Normal,1,1,1,1,1,2,1,5,1,4,5,6,2,-,-,-,-,-,-,1,-,2,4,3,-,2,-,-,-,4,-,4,5,2,2,2,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
129597,SP,Wes,Fuller,-,-,-,-,05/20/2158,19,USA,6' 3',180 lbs,L,L,3,,,H,N,H,N,N,N,Unknown,Normal,Average,HS Senior,30,30,25,25,30,30,30,30,25,25,25,25,30,30,25,25,30,30,40,40,35,30,40,40,5,1,Normal,Normal,Pull,35,40,30,50,35,35,40,30,50,35,35,40,30,50,35,50,55,65,50,60,40,50,35,60,-,-,-,-,-,-,35,65,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,90-92,3/4,GB'er,8,9,1,1,1,3,1,7,1,1,2,6,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,-,-,-,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
127894,LF,VON,FULLERTON,-,-,-,-,05/08/2153,24,USA,6' 3',200 lbs,R,R,7,,,N,N,N,N,N,N,Normal,Normal,Good,-,35,30,35,30,30,35,35,35,35,30,30,35,30,35,35,30,30,35,50,50,45,50,50,55,2,1,Normal,Pull,Pull,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,20,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,1,1,1,5,4,4,4,6,5,7,2,-,-,-,-,-,-,2,2,1,7,9,-,7,3,2,1,7,3,6,6,6,6,7,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
134690,3B,Dennis,Fulton,-,-,-,-,10/24/2161,15,USA,6' 2',175 lbs,S,R,1,,,N,N,H,N,N,N,Unknown,Normal,Average,HS Sophomore,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,55,60,55,70,50,65,2,1,Flyball,Pull,Pull,20,30,-,35,25,20,30,-,35,25,20,30,20,35,25,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,SIDE,Normal,1,1,1,1,1,4,5,8,4,4,4,7,2,-,-,-,1,2,-,-,-,-,5,10,-,8,3,5,3,5,-,4,3,2,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
131056,3B,MARK,FUNK,-,-,-,-,10/21/2158,18,USA,6' 2',195 lbs,R,R,3,,,L,L,L,H,L,N,Unknown,Normal,Average,HS Senior,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,50,50,45,40,45,50,6,1,Groundball,Pull,Pull,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,3/4,Normal,1,1,1,1,1,5,8,9,4,7,7,9,3,-,-,1,1,3,1,1,1,-,7,10,-,9,5,7,5,9,5,8,4,2,3,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
131434,SP,ARTHUR,FURCAL,-,-,-,-,07/19/2157,19,USA,6' 3',175 lbs,R,R,3,,,N,N,N,N,N,N,Unknown,Normal,Fair,CO Freshman,30,25,25,25,30,30,25,30,25,25,30,30,25,30,25,25,30,30,35,35,35,35,45,40,7,1,Normal,Normal,Pull,40,40,30,45,35,35,35,30,45,30,40,40,30,45,35,50,45,40,45,50,45,55,-,-,35,60,-,-,40,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,3/4,Normal,8,6,1,1,1,2,3,5,1,2,5,2,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,-,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
125445,RP,DOUG,FÉLIZ,-,-,-,-,06/30/2157,19,USA,6' 1',175 lbs,L,L,4,,,L,N,N,N,N,N,Unknown,Durable,Poor,JuCo Freshman,30,30,25,20,30,30,30,30,25,20,30,30,30,30,25,20,30,30,45,45,35,30,40,45,4,1,Groundball,Normal,Spray,30,35,25,45,25,35,35,25,45,30,30,35,25,40,25,55,40,35,45,40,45,60,-,-,-,-,40,65,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,93-95,SIDE,Normal,2,9,1,1,1,2,3,6,1,3,2,2,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,1,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
127266,RP,CARL,GAILLARD,-,-,-,-,06/01/2151,26,CAN,6' 1',195 lbs,R,R,9,,,N,N,L,N,N,N,Normal,Durable,Poor,-,20,25,25,20,25,25,25,20,25,20,25,25,25,20,25,20,25,25,25,20,30,20,25,25,10,1,Normal,Spray,Spray,45,40,30,45,40,45,40,30,45,35,45,40,30,45,40,55,40,30,45,40,55,70,35,40,-,-,55,70,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,GB,96-98,3/4,Power,6,2,1,1,1,1,3,6,2,2,3,2,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,-,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
131622,2B,Frank,Gainer,-,-,-,-,11/21/2159,17,USA,6' 0',165 lbs,R,R,2,,,N,N,H,N,H,N,Unknown,Durable,Average,HS Senior,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,30,70,65,55,60,60,50,3,1,Line Drive,Pull,Pull,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,OTT,Normal,1,1,1,1,1,5,5,4,6,4,4,3,2,-,-,-,2,-,-,-,-,-,4,9,-,7,4,2,2,3,-,1,3,5,5,4,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
126564,SS,JIM,GAINES,-,-,-,-,03/25/2156,21,USA,6' 1',155 lbs,L,R,6,,,N,N,L,N,N,N,Unknown,Fragile,Great,CO Junior,35,30,30,35,35,30,30,30,30,35,35,30,30,35,30,35,35,30,45,50,50,60,45,50,5,1,Flyball,Normal,Spray,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,SIDE,Normal,1,1,1,1,1,5,3,7,7,3,5,4,1,-,-,-,1,1,1,-,-,-,2,9,-,7,4,4,2,2,-,1,8,7,6,5,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
120370,RP,JOHN,GAINES,-,-,-,-,11/04/2152,24,USA,6' 2',200 lbs,R,R,9,,,N,N,N,N,N,N,Normal,Normal,Average,-,30,35,25,20,25,25,35,30,25,20,25,25,35,30,25,20,25,25,40,35,35,20,30,35,3,1,Normal,Normal,Normal,45,40,30,45,35,45,40,30,45,35,50,40,30,45,35,60,45,45,45,40,55,70,-,-,-,-,-,-,45,60,-,-,45,55,-,-,-,-,-,-,-,-,-,-,3,NEU,96-98,OTT,Power,3,10,1,1,1,2,2,7,1,3,2,3,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,2,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
128642,SP,SCOTT,GAINES,-,-,-,-,08/09/2153,23,USA,6' 3',195 lbs,R,R,7,,,N,L,N,L,N,N,Unknown,Normal,Great,-,35,35,30,20,30,30,35,35,30,25,30,30,35,35,30,20,30,30,45,45,35,25,40,45,10,2,Groundball,Pull,Pull,40,40,35,50,35,40,40,35,50,35,45,40,40,55,35,50,45,35,50,40,55,70,40,55,-,-,-,-,-,-,40,45,-,-,35,45,-,-,-,-,-,-,-,-,4,NEU,95-97,SIDE,Power,6,4,1,1,1,3,5,7,1,3,3,2,8,8,-,-,-,-,-,-,-,-,8,8,-,6,-,3,-,2,-,-,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
125978,CF,MATTHEW,GALE,-,-,-,-,08/18/2153,23,USA,6' 2',200 lbs,L,L,8,,,N,N,N,N,N,N,Unknown,Normal,Great,-,35,35,40,25,35,40,35,35,40,25,35,40,35,35,40,25,35,40,50,55,50,30,40,60,10,9,Groundball,Spray,Normal,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,80-83,3/4,Normal,1,1,1,1,1,6,5,7,1,8,6,9,3,-,-,1,-,-,-,1,3,1,6,10,-,8,-,-,-,9,6,9,9,9,8,9,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
127494,C,ÁNGEL,GALINDO,-,-,-,-,10/09/2153,23,USA,6' 3',200 lbs,R,R,7,,,L,N,N,N,N,N,Unknown,Normal,Fair,-,35,35,35,30,35,35,35,35,35,35,35,35,35,35,30,30,35,35,50,55,50,45,45,55,6,1,Normal,Spray,Spray,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,7,7,6,2,5,5,1,3,3,5,3,-,3,-,-,-,-,-,-,-,7,8,7,5,-,1,-,2,-,2,5,5,5,3,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
128246,RP,BENTON,GALLAGHER,-,-,-,-,03/18/2151,26,USA,6' 4',205 lbs,L,R,7,,,N,H,N,N,N,N,Prankster,Normal,Average,-,25,25,25,20,35,30,25,25,25,20,35,30,25,30,25,20,35,30,25,30,25,20,45,30,10,1,Normal,Pull,Normal,40,40,25,45,35,40,40,25,45,35,40,40,25,45,35,50,45,25,45,40,45,50,45,50,-,-,-,-,-,-,-,-,45,55,-,-,-,-,-,-,-,-,-,-,3,NEU,91-93,OTT,Normal,3,7,1,1,1,3,2,6,2,2,3,1,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,-,-,-,-,-,3,3,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Major,None,,Major League,-,0,0,0,0,0,-
125296,RP,PETER,GALLAGHER,-,-,-,-,05/24/2158,19,USA,6' 8',200 lbs,R,R,4,,,L,L,N,H,N,N,Unknown,Normal,Average,CO Freshman,25,25,25,20,30,25,25,25,25,20,30,25,25,25,25,20,30,25,30,35,35,25,40,35,9,1,Normal,Normal,Normal,40,30,30,45,20,40,30,30,45,20,40,30,30,45,20,55,35,40,45,30,50,70,35,45,40,50,45,55,-,-,-,-,40,55,-,-,-,-,-,-,-,-,-,-,5,EX FB,97-99,3/4,Power,3,5,1,1,1,2,2,4,1,6,2,3,4,4,-,-,-,-,-,-,-,-,4,4,-,4,-,-,-,5,2,3,1,1,1,1,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
125317,SP,THOMAS,GALLAGHER,-,-,-,-,10/22/2159,17,USA,6' 5',195 lbs,L,R,3,,,N,L,L,L,L,L,Unknown,Fragile,Average,HS Senior,25,20,25,20,25,25,20,25,25,20,25,25,20,25,25,20,25,25,30,35,35,30,40,40,6,1,Normal,Normal,Spray,35,35,30,50,25,35,35,30,45,25,35,35,30,50,25,55,45,45,50,40,45,60,30,60,-,-,45,60,40,60,-,-,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,93-95,OTT,Normal,4,2,1,1,1,4,3,5,1,3,1,4,8,8,-,-,-,-,-,-,-,-,8,8,-,7,-,1,-,1,-,-,1,1,1,3,Free agent,0,-,0,0,0,0,0,0,No,,Jun. 1st   2177,Very High,Amateur,None,,Major League,-,0,0,0,0,0,-
