ID,POS,First Name,Last Name,TM,ORG,LG,Lev,DOB,Age,NAT,HT,WT,B,T,EXP,OVR,POT,LEA,LOY,AD,FIN,WE,INT,Type,Prone,COMP,HSC,CON,BABIP,GAP,POW,EYE,K's,BA vL,CON vL,GAP vL,POW vL,EYE vL,K vL,BA vR,CON vR,GAP vR,POW vR,EYE vR,K vR,HT P,CON P,GAP P,POW P,EYE P,K P,BUN,BFH,BBT,GBT,FBT,STU,MOV,CON,PBABIP,HRR,STU vL,MOV vL,CON vL,PBABIP vL,HRR vL,STU vR,MOV vR,CON vR,PBABIP vR,HRR vR,STU P,MOV P,CON P,PBABIP P,HRR P,FB,FBP,CH,CHP,CB,CBP,SL,SLP,SI,SIP,SP,SPP,CT,CTP,FO,FOP,CC,CCP,SC,SCP,KC,KCP,KN,KNP,PIT,G/F,VELO,Slot,PT,STM,HLD,C ABI,C FRM,C ARM,IF RNG,IF ERR,IF ARM,TDP,OF RNG,OF ERR,OF ARM,DEF,P,C,1B,2B,3B,SS,LF,CF,RF,DEF Pot,P Pot,C Pot,1B Pot,2B Pot,3B Pot,SS Pot,LF Pot,CF Pot,RF Pot,SPE,SR,STE,RUN,SLR,YL,CV,TY,MLY,MLD,SECY,SECD,PROY,ROOK,R,Sct,SctAcc,SctCat,TXN,TXNDT,DrLg,DrTm,Draft,Round,Pick,OA Pick,Disc,DiscTm
137536,RP,JORGE,CASTILLO,SAL,BOS,RL,R,06/23/2157,19,PUR,6' 7',200 lbs,R,R,3,,,N,N,N,N,N,N,Unknown,Normal,-,-,30,30,30,25,30,30,30,30,30,25,30,30,30,30,30,25,30,30,45,40,35,30,50,45,5,2,Groundball,Pull,Pull,40,40,30,45,35,40,40,30,45,35,40,40,30,45,35,50,45,40,45,50,45,50,35,55,35,40,-,-,-,-,-,-,40,55,-,-,-,-,-,-,-,-,-,-,4,NEU,91-93,3/4,Normal,4,2,1,1,1,2,2,7,3,4,4,2,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,1,-,3,-,1,1,2,2,1,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Apr. 15th   2174,Major League,-,0,0,0,0,2174,Boston
137901,C,STÉFANO,CASTILLO,ACHN,CHC,RL,R,04/16/2158,19,CUB,6' 3',190 lbs,R,R,3,,,N,L,L,N,L,L,Unknown,Normal,-,-,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,35,45,50,40,50,45,55,3,1,Normal,Normal,Normal,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,20,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,SIDE,Normal,1,1,6,6,6,2,3,3,2,1,1,4,2,-,2,1,-,-,-,-,-,-,5,5,5,4,-,-,-,-,-,-,2,1,1,1,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,International FA signing,Oct. 11th   2174,Major League,-,0,0,0,0,2174,Chicago
136812,SP,ÁNGELO,CASTILLO,KIN,NYM,RL,R,04/19/2154,23,MEX,6' 4',200 lbs,L,R,6,,,L,N,N,N,L,N,Normal,Normal,-,-,40,40,35,25,35,40,40,40,35,25,35,40,40,40,35,25,35,40,40,40,35,25,35,40,7,1,Groundball,Spray,Spray,35,45,40,45,45,35,45,40,45,45,35,45,40,45,45,35,45,40,45,45,45,45,40,40,-,-,-,-,-,-,-,-,40,40,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,SIDE,Normal,3,5,1,1,1,1,3,3,3,4,4,6,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,4,-,3,2,1,1,2,-,1 (auto.),-,1,0,0,0,0,5,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Sep. 4th   2171,Major League,-,0,0,0,0,2171,New York
125545,SS,JIM,CASTO,AKC,KC,RL,R,09/20/2154,22,USA,6' 0',175 lbs,R,R,7,,,N,N,N,L,N,N,Normal,Normal,Fair,-,40,45,50,45,45,35,45,40,55,45,45,35,45,40,50,45,45,35,50,45,60,50,50,35,4,1,Line Drive,Pull,Spray,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,OTT,Normal,1,1,1,1,1,7,6,8,7,1,6,8,3,-,-,-,1,2,3,-,-,-,6,10,-,8,7,7,6,-,-,-,8,6,4,2,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2174,Major League,Kansas City,2174,4,21,114,0,-
134972,RP,Alberto,Castro,LEX,HOU,RL,R,12/07/2156,20,DOM,5' 11',165 lbs,R,R,5,,,N,N,N,H,N,N,Normal,Normal,-,-,35,35,30,25,30,30,35,35,30,25,30,30,35,35,30,25,30,30,45,45,35,30,45,45,3,1,Groundball,Normal,Pull,40,35,30,45,25,40,35,30,45,25,40,35,30,45,25,50,40,35,45,30,45,55,35,50,-,-,-,-,-,-,40,50,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,93-95,3/4,Normal,5,2,1,1,1,2,2,7,1,3,3,1,5,5,-,-,-,-,-,-,-,-,5,5,-,3,-,-,-,2,-,-,1,1,1,1,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Dec. 21st   2172,Major League,-,0,0,0,0,2172,Houston
135353,CF,ALONSO,CASTRO,GWAS,WAS,RL,R,02/14/2154,23,USA,6' 0',195 lbs,L,L,2,,,H,N,N,N,H,N,Unknown,Normal,Average,-,40,40,45,35,35,45,40,40,45,35,35,40,40,40,45,35,35,45,55,60,60,50,45,65,6,1,Line Drive,Spray,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,1,1,1,5,5,6,1,7,4,8,4,-,-,-,-,-,-,5,4,4,5,10,-,8,-,-,-,8,5,8,6,4,3,1,-,1 (auto.),-,1,0,0,0,0,1,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2176,Major League,Washington,2176,7,29,210,0,-
127169,RP,ARTURO,CASTRO,ACHN,CHC,RL,R,04/17/2156,21,CRC,6' 1',175 lbs,R,R,5,,,L,N,N,N,N,H,Unknown,Normal,-,-,25,20,35,30,35,30,20,25,35,30,35,30,20,25,35,30,35,30,20,25,35,30,40,30,2,1,Normal,Normal,Normal,55,45,40,50,40,55,45,40,50,40,55,45,40,50,40,70,50,50,50,50,75,75,-,-,45,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,2,NEU,95-97,3/4,Power,2,8,1,1,1,3,4,8,3,3,3,2,9,9,-,-,-,-,-,-,-,-,9,9,-,6,2,4,-,1,-,-,2,1,1,1,-,1 (auto.),-,1,0,0,0,0,1,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,Chicago,2173,3,23,88,2172,Mesa
122790,RF,JOSÉ,CASTRO,ASF,SF,RL,R,10/29/2156,20,USA,6' 2',200 lbs,L,L,5,,,N,N,N,N,N,N,Unknown,Normal,Average,-,40,45,40,40,45,40,45,40,40,35,40,40,45,40,45,40,45,40,60,60,50,40,55,55,5,1,Line Drive,Normal,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,35,20,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,84-86,OTT,Normal,1,1,1,1,1,4,4,5,1,5,5,6,2,-,-,-,-,-,-,1,-,2,4,9,-,7,-,-,-,5,-,4,5,4,3,6,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2175,Major League,San Francisco,2175,19,9,551,0,-
137753,2B,JOSÉ,CASTRO,KIN,NYM,RL,R,04/02/2158,19,DOM,6' 5',195 lbs,R,R,3,,,N,N,L,H,L,N,Unknown,Normal,-,-,40,40,35,40,40,40,40,40,35,40,40,40,40,40,35,35,40,40,55,55,50,50,50,55,2,1,Normal,Pull,Pull,20,30,20,40,20,20,30,20,40,20,20,30,20,40,20,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,3/4,Normal,1,1,1,1,1,5,5,4,6,3,4,3,2,-,-,-,2,-,-,-,-,-,5,10,-,10,5,2,2,2,-,-,5,3,2,2,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,International FA signing,Nov. 11th   2174,Major League,-,0,0,0,0,2174,New York
124155,SP,MANUEL,CASTRO,AOAK,OAK,RL,R,04/23/2157,20,PUR,6' 2',180 lbs,R,R,3,,,N,N,N,H,L,N,Unknown,Normal,-,-,40,40,35,30,35,40,40,40,35,30,35,40,40,40,35,30,35,40,45,45,35,30,40,45,10,1,Groundball,Normal,Normal,40,35,35,50,20,40,35,35,50,20,40,35,35,50,20,50,35,40,50,25,45,50,45,50,45,60,45,50,-,-,35,55,-,-,-,-,-,-,-,-,45,50,-,-,6,EX FB,91-93,3/4,Normal,6,4,1,1,1,2,3,5,1,3,1,1,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,-,-,-,2,1,1,2,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Mar. 18th   2174,Major League,-,0,0,0,0,2174,Oakland
124088,1B,RAMIRO,CASTRO,RAN,LAD,RL,R,03/03/2154,23,DOM,6' 4',205 lbs,R,R,7,,,L,L,L,N,N,N,Normal,Normal,-,-,40,35,35,30,40,45,35,40,35,30,40,45,35,40,35,30,40,45,35,40,35,30,40,45,5,1,Normal,Spray,Normal,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,20,35,20,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,83-85,3/4,Normal,1,1,1,1,1,2,2,1,3,2,2,1,2,-,-,2,-,-,-,-,-,-,4,4,-,4,-,-,-,-,-,-,5,5,4,3,-,1 (auto.),-,1,0,0,0,0,6,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Mar. 22nd   2170,Major League,-,0,0,0,0,2170,Los Angeles
137520,RP,Ricardo,Castro,GDET,DET,RL,R,11/06/2157,19,PUR,6' 3',190 lbs,S,R,3,,,N,N,L,N,N,L,Unknown,Durable,-,-,35,35,30,25,35,35,35,35,30,25,30,30,35,35,30,25,35,35,45,45,35,30,50,45,9,1,Groundball,Normal,Pull,35,35,35,45,30,35,35,35,40,30,35,40,35,45,35,45,45,50,45,50,40,45,35,45,-,-,40,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,90-92,3/4,Finesse,4,1,1,1,1,3,1,5,1,1,1,3,5,5,-,-,-,-,-,-,-,-,5,5,-,4,-,-,-,-,-,-,1,1,1,1,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Apr. 7th   2174,Major League,-,0,0,0,0,2174,Detroit
136795,RP,ROMÁN,CASTRO,QUC,STL,RL,R,12/28/2154,22,PUR,6' 3',185 lbs,L,L,6,,,N,N,L,N,L,N,Unmotivated,Normal,-,-,35,35,35,35,40,40,35,35,35,35,40,40,35,35,35,35,40,40,35,35,35,35,40,40,7,1,Normal,Pull,Pull,50,45,25,50,45,50,45,25,50,45,50,45,25,50,45,50,45,25,50,45,65,65,40,45,60,60,-,-,-,-,45,45,-,-,-,-,-,-,-,-,-,-,-,-,4,FB,95-97,3/4,Power,6,10,1,1,1,2,3,4,1,3,6,6,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,4,-,3,2,1,1,2,-,1 (auto.),-,1,0,0,0,0,5,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Aug. 23rd   2171,Major League,-,0,0,0,0,2171,St. Louis
137604,SP,TONY,CASTRO,ASF,SF,RL,R,09/10/2157,19,DOM,6' 0',170 lbs,L,L,3,,,N,N,N,N,N,N,Unknown,Normal,-,-,30,30,35,25,35,35,30,30,30,25,35,30,30,35,35,25,35,35,35,40,35,30,45,40,7,1,Normal,Pull,Normal,35,35,30,45,30,35,35,35,45,30,35,35,30,45,30,35,40,35,45,35,45,45,35,40,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,35,35,-,-,4,FB,90-92,3/4,Normal,6,8,1,1,1,2,4,4,1,3,2,2,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,-,-,1,-,-,1,1,1,2,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Jun. 6th   2174,Major League,-,0,0,0,0,2174,San Francisco
131915,RP,BOBBY,CATON,GTB,TBA,RL,R,09/08/2153,23,USA,5' 10',185 lbs,L,L,4,,,N,H,N,N,N,N,Unknown,Normal,Average,-,35,35,30,25,30,35,30,35,30,25,30,30,35,35,30,25,30,35,45,40,35,30,40,45,9,1,Groundball,Normal,Normal,45,45,30,50,40,45,45,30,55,40,45,45,30,50,40,60,55,30,50,55,45,60,-,-,-,-,-,-,45,65,-,-,35,65,-,-,-,-,-,-,-,-,-,-,3,NEU,93-95,3/4,Normal,7,8,1,1,1,1,4,3,1,3,2,3,3,3,-,-,-,-,-,-,-,-,3,3,-,2,-,-,-,3,-,1,1,2,1,3,-,1 (auto.),-,1,0,0,0,0,2,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2175,Major League,Tampa Bay,2175,18,19,531,0,-
125679,C,DON,CATRON,GBAL,MIA,RL,R,11/04/2153,23,USA,6' 3',200 lbs,R,R,8,,,N,N,N,N,N,N,Unknown,Normal,Average,-,40,40,35,25,35,40,40,40,35,25,35,40,40,40,35,25,35,40,60,65,45,25,50,60,7,3,Line Drive,Normal,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,GB,85-87,3/4,GB'er,1,1,7,7,6,2,2,3,3,1,4,2,3,-,3,-,-,-,-,-,-,-,6,4,6,3,-,-,-,-,-,-,2,4,3,4,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2175,Major League,Miami,2175,6,7,159,0,-
137291,2B,Jorge,Cavazos,BRA,PIT,RL,R,12/12/2156,20,PUR,6' 2',185 lbs,R,R,4,,,N,N,L,L,L,L,Unmotivated,Normal,-,-,35,30,30,30,30,35,30,35,30,30,30,35,30,35,30,30,30,35,55,55,45,40,50,55,6,1,Line Drive,Pull,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,85-87,OTT,Normal,1,1,1,1,1,6,3,2,5,3,7,2,2,-,-,-,2,-,-,-,-,-,5,9,-,8,5,-,1,3,-,1,4,7,6,7,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,May 31st   2173,Major League,-,0,0,0,0,2173,Pittsburgh
125543,SS,MIGUEL,CAVAZOS,ASF,SF,RL,R,07/11/2155,21,USA,6' 0',180 lbs,L,R,7,,,N,N,N,N,N,N,Normal,Normal,Average,-,45,45,45,45,40,45,40,40,45,40,40,40,45,45,45,45,40,45,45,50,45,45,40,60,4,1,Normal,Normal,Normal,20,30,25,40,25,20,30,25,40,25,20,30,25,40,25,20,35,25,40,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,85-87,3/4,Normal,1,1,1,1,1,8,4,4,7,1,8,8,2,-,-,-,1,-,2,-,-,-,5,10,-,8,7,4,5,-,-,-,7,9,7,9,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,San Francisco,2173,24,14,709,0,-
122002,SP,JESÚS,CEJAS,LEX,HOU,RL,R,05/08/2156,21,VEN,6' 2',180 lbs,R,R,4,,,N,N,L,N,N,N,Normal,Normal,-,-,35,35,30,25,30,35,35,35,30,25,30,35,35,35,30,25,30,35,40,40,35,25,35,40,5,1,Groundball,Normal,Spray,35,40,35,45,35,35,40,35,45,35,35,40,35,50,35,40,50,35,45,50,40,45,40,45,-,-,-,-,-,-,40,50,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,89-91,SIDE,Normal,6,8,1,1,1,2,2,3,1,1,3,1,4,4,-,-,-,-,-,-,-,-,4,4,-,3,-,-,-,-,-,-,3,4,3,5,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Mar. 8th   2173,Major League,-,0,0,0,0,2173,Houston
132488,CF,Stephen,Cepe,OC,BAL,RL,R,06/09/2153,23,USA,6' 3',195 lbs,L,L,5,,,N,N,H,N,N,N,Normal,Fragile,Great,-,40,40,45,35,55,45,40,40,45,35,55,40,40,40,45,35,55,45,50,50,65,45,55,45,4,1,Line Drive,Ex. Pull,Normal,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,20,30,20,35,25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,OTT,Normal,1,1,1,1,1,8,6,5,1,9,9,6,8,-,-,-,-,-,-,8,8,2,8,10,-,10,-,-,-,10,8,9,8,10,9,7,-,1 (auto.),-,1,0,0,0,0,3,No,,Jun. 1st   2177,Very High,Minor,Minor FA signing,Dec. 8th   2176,Major League,Anaheim,2174,2,2,32,0,-
137826,CF,PEDRO,CERDA,KIN,NYM,RL,R,09/23/2157,19,VEN,6' 3',190 lbs,R,R,3,,,L,L,N,H,N,N,Unknown,Normal,-,-,40,40,40,35,35,40,40,40,40,35,35,40,40,40,40,35,35,40,55,55,55,45,45,55,3,1,Line Drive,Normal,Normal,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,1,1,1,6,4,7,4,8,6,10,5,-,-,-,-,-,-,8,5,7,7,10,-,8,4,4,3,10,7,9,8,8,6,4,-,1 (auto.),-,1,0,0,0,0,2,No,,Jun. 1st   2177,Very High,Minor,International FA signing,Nov. 11th   2174,Major League,-,0,0,0,0,2174,New York
137447,CL,Hong-ryul,Ch'a,GATL,ATL,RL,R,11/23/2156,20,KOR,6' 5',190 lbs,R,R,4,,,H,N,N,N,H,N,Captain,Normal,-,-,35,30,25,30,35,35,30,35,25,30,35,35,30,35,25,30,35,35,45,45,35,35,50,45,6,1,Groundball,Spray,Spray,45,40,30,50,30,40,40,30,50,30,45,40,30,50,30,55,45,35,50,35,45,60,35,55,-,-,-,-,45,55,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,FB,93-95,3/4,Normal,6,9,1,1,1,2,3,3,2,3,4,2,4,4,-,-,-,-,-,-,-,-,4,4,-,4,-,-,-,2,-,-,1,2,1,2,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Aug. 22nd   2173,Major League,-,0,0,0,0,2173,Atlanta
138183,1B,Mun-yeong,Ch'ae,ACHN,CHC,RL,R,01/19/2159,18,KOR,6' 2',195 lbs,L,L,2,,,N,N,N,N,N,H,Unknown,Durable,-,-,35,35,35,35,30,40,35,35,35,30,30,40,35,35,35,35,30,40,50,60,50,60,45,70,5,1,Line Drive,Normal,Normal,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,NEU,84-86,3/4,Normal,1,1,1,1,1,3,3,4,1,3,2,2,2,-,-,2,-,-,-,-,-,-,5,6,-,5,-,-,-,2,-,-,2,3,3,4,-,1 (auto.),-,1,0,0,0,0,1,Yes,,Jun. 1st   2177,Very High,Minor,International FA signing,Nov. 10th   2175,Major League,-,0,0,0,0,2175,Chicago
137402,RP,YOO-CHUL,CH'OE,GFA,CHW,RL,R,04/11/2157,20,KOR,6' 8',205 lbs,R,R,4,,,N,L,H,N,H,N,Sparkplug,Durable,-,-,40,40,35,25,35,40,40,40,35,25,35,40,40,40,35,25,35,40,40,40,35,25,40,40,4,1,Groundball,Normal,Normal,50,45,25,50,45,45,45,25,45,45,55,50,25,50,45,70,50,25,50,45,65,80,-,-,35,60,60,75,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,97-99,3/4,Power,2,10,1,1,1,2,2,4,1,2,1,3,4,4,-,-,-,-,-,-,-,-,4,4,-,4,-,-,-,-,-,-,1,2,1,2,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Aug. 3rd   2173,Major League,-,0,0,0,0,2173,Chicago
137799,CF,ZHI-FU,CHAIM,KIN,NYM,RL,R,05/23/2158,19,TPE,6' 2',185 lbs,R,R,3,,,N,H,L,N,L,L,Unknown,Normal,-,-,35,35,35,35,30,35,35,35,35,35,35,35,35,35,35,35,30,35,50,50,50,50,45,50,4,1,Line Drive,Normal,Spray,20,30,20,35,20,20,30,20,35,20,20,30,20,35,20,20,35,25,35,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,84-86,OTT,Normal,1,1,1,1,1,6,4,4,4,6,5,6,2,-,-,-,-,-,-,2,2,1,4,10,-,8,4,2,2,7,4,6,5,4,2,2,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,International FA signing,Nov. 11th   2174,Major League,-,0,0,0,0,2174,New York
137580,SP,HÉCTOR,CHAPA,ASF,SF,RL,R,07/11/2157,19,DOM,6' 2',175 lbs,R,R,3,,,N,N,L,N,N,N,Unknown,Normal,-,-,35,30,30,25,30,35,30,35,35,25,30,35,30,30,30,25,30,35,35,40,35,25,35,40,5,1,Normal,Spray,Normal,40,35,30,45,25,40,35,30,45,25,40,35,30,45,25,45,40,30,45,40,50,60,35,55,-,-,-,-,40,45,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,EX FB,93-95,3/4,Normal,4,7,1,1,1,2,1,5,1,3,2,3,3,3,-,-,-,-,-,-,-,-,3,3,-,3,-,-,-,2,-,-,2,5,5,6,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,May 16th   2174,Major League,-,0,0,0,0,2174,San Francisco
134505,LF,CHARLIE,CHAPMAN,AKC,KC,RL,R,03/26/2154,23,USA,6' 2',195 lbs,R,R,2,,,N,N,N,N,N,N,Unknown,Normal,Great,-,40,40,45,40,40,40,40,40,45,40,45,45,40,40,45,40,40,40,50,50,70,55,50,55,4,1,Line Drive,Normal,Normal,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,EX FB,83-85,3/4,Normal,1,1,1,1,1,3,3,5,2,8,6,6,7,-,-,4,-,-,-,7,4,5,9,7,-,5,1,1,-,9,6,7,5,6,5,5,-,1 (auto.),-,1,0,0,0,0,1,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2176,Major League,Kansas City,2176,7,26,207,0,-
137959,CF,MICHEL,CHARITE,GBAL,MIA,RL,R,02/24/2158,19,NED,6' 0',190 lbs,R,R,3,,,L,N,N,N,L,L,Unknown,Normal,-,-,30,25,35,30,35,35,25,35,35,30,35,40,25,30,35,30,35,35,35,45,40,40,50,60,5,1,Normal,Normal,Normal,20,30,20,40,25,20,30,20,40,25,20,30,20,40,25,20,35,20,40,35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,3/4,Normal,1,1,1,1,1,3,2,2,4,5,4,6,1,-,-,-,-,-,-,1,1,1,2,5,-,4,-,-,-,6,2,5,6,8,7,8,-,1 (auto.),-,1,0,0,0,0,2,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Sep. 6th   2174,Major League,-,0,0,0,0,2174,Miami
134253,RP,MATT,CHASE,KIN,NYM,RL,R,03/08/2155,22,USA,6' 2',185 lbs,R,R,5,,,N,N,N,N,N,N,Outspoken,Fragile,Average,-,35,35,35,30,35,35,40,35,35,30,35,35,35,35,35,30,35,35,45,40,35,30,40,40,3,1,Groundball,Normal,Normal,50,45,40,50,45,45,45,40,45,45,55,45,40,55,45,80,60,40,50,75,-,-,-,-,-,-,80,80,-,-,-,-,35,80,-,-,-,-,-,-,-,-,-,-,2,NEU,97-99,3/4,Normal,4,7,1,1,1,3,2,5,3,4,1,6,6,6,-,-,-,-,-,-,-,-,6,6,-,5,-,-,-,2,-,1,1,1,1,2,-,1 (auto.),-,1,0,0,0,0,4,No,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2173,Major League,New York,2173,10,12,287,0,-
137003,RP,MARCOS,CHELVEA,LAK,PHI,RL,R,11/01/2155,21,CUB,6' 2',180 lbs,S,R,5,,,L,N,N,L,L,H,Normal,Normal,-,-,35,30,30,30,30,35,30,35,30,30,30,35,35,35,30,30,30,35,40,40,30,30,35,40,5,1,Groundball,Normal,Pull,35,40,25,45,30,35,35,25,45,30,35,40,30,45,35,35,45,30,45,40,45,45,-,-,-,-,35,40,40,40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,NEU,92-94,3/4,Normal,8,5,1,1,1,2,3,6,3,2,2,2,6,6,-,-,-,-,-,-,-,-,6,6,-,4,-,2,-,1,-,-,2,2,1,2,-,1 (auto.),-,1,0,0,0,0,4,Yes,,Jun. 1st   2177,Very High,Minor,Scout Discovery,Jul. 19th   2172,Major League,-,0,0,0,0,2172,Philadelphia
132505,C,DOUGLAS,CHESTNEY,SAL,BOS,RL,R,06/22/2156,20,USA,6' 2',195 lbs,R,R,5,,,N,N,N,L,N,H,Humble,Normal,Average,-,40,40,40,40,45,40,40,40,40,45,45,40,40,40,40,40,45,40,50,45,40,50,55,45,4,1,Normal,Spray,Normal,20,30,25,35,20,20,30,25,35,20,20,30,25,35,20,20,35,25,35,30,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,FB,80-83,OTT,Normal,1,1,4,8,6,2,3,5,1,2,1,5,2,-,2,-,-,-,-,-,-,-,5,6,5,4,-,-,-,-,-,-,5,8,7,5,-,1 (auto.),-,1,0,0,0,0,3,Yes,,Jun. 1st   2177,Very High,Minor,Draft Pick,Jun. 10th   2174,Major League,Boston,2174,22,26,659,0,-
